0.675876,2.31787,1.48938
-2.36514,2.23638,1.74123
-0.412146,2.10811,0.922407
-1.13747,2.55643,0.661379
0.597429,2.28128,1.29177
-0.923178,2.09537,1.2462
-2.46049,2.22133,1.40586
1.02651,2.39832,1.79747
-1.00962,2.03052,1.03028
1.89317,2.68359,1.94066
-0.280568,2.15754,1.71593
0.670424,2.32415,1.70545
-0.916382,2.07754,1.11888
1.69097,2.59374,1.7204
-1.03539,2.07584,0.936004
0.616696,2.29262,1.33066
0.161293,2.20327,1.13447
-0.815622,2.10661,1.27691
-2.3191,2.14623,0.76443
-1.83483,2.10322,0.978667
0.677496,2.32288,1.67118
-1.79554,2.09812,1.10005
-1.45341,2.06067,0.792916
0.754244,2.32492,1.48698
-2.06844,2.1638,1.45914
-0.883075,2.07017,1.07644
-0.229415,2.12097,0.829833
1.74705,2.57812,1.29075
-1.4987,2.09828,1.11643
-0.517717,2.09462,0.909323
1.96434,2.7053,1.94502
-0.802492,2.09645,1.14834
2.05212,2.74267,1.84798
2.39184,2.92176,1.27378
0.431023,2.26647,1.79472
1.41167,2.49936,1.62727
0.938492,2.35494,1.18921
-0.4635,2.12325,1.11445
-0.314597,2.11928,0.940471
-0.800855,2.19499,1.77664
-1.82845,2.14212,1.60778
-0.518464,2.09804,0.917877
1.04576,2.35685,0.81108
1.70754,2.58602,1.7027
0.551806,2.28684,1.37191
1.05768,2.39038,1.39329
0.718773,2.29168,1.19686
-1.98603,2.14026,1.11119
-0.871019,2.11407,1.32987
-1.70178,2.16846,1.67952
-2.08579,2.1785,1.25938
1.72399,2.64052,1.91151
-0.396153,2.11458,1.05891
-0.862178,2.09696,1.24767
0.67164,2.3227,1.6336
-2.41469,2.22614,1.65564
-1.65222,2.0818,0.827797
-1.6139,2.13055,1.44338
-0.542112,2.14539,1.62263
0.138588,2.2057,1.31208
2.14115,2.78115,1.95977
-1.17345,2.11123,1.19122
0.928542,2.36369,1.4567
0.140189,2.20118,1.2053
1.06216,2.41193,1.59138
-2.64247,2.2538,1.21636
1.06712,2.37527,1.10407
-1.44396,2.1089,1.15532
-2.45836,2.24172,1.65353
1.68407,2.55379,0.808614
-1.7992,2.14637,1.62814
0.934025,2.38043,1.79934
-1.45968,2.12033,1.39801
-0.519239,2.09762,0.922455
-1.56344,2.12218,1.46511
2.3273,2.83095,2.52479
-0.948867,2.0862,1.11194
1.06669,2.40621,1.57931
-1.47208,2.13762,1.50566
1.78815,2.59702,1.37548
-1.17018,2.10887,1.41581
-2.70172,2.2277,0.865417
-1.14456,2.1286,1.70179
-0.275462,2.17622,1.78627
1.41522,2.46608,0.924515
-1.102,2.09915,1.4315
-2.67068,2.27783,1.39741
0.258123,2.23981,1.51564
-1.23067,2.08742,0.968282
0.890426,2.36063,1.33027
-0.889893,2.07294,1.07503
-0.65932,2.0844,1.1346
0.961928,2.38449,1.76528
-1.09033,2.03464,0.771109
-1.62295,2.09561,0.925711
-1.8144,2.10381,0.976499
2.10634,2.77902,1.99553
-0.520481,2.14156,1.2905
-0.852891,2.07954,1.01388
0.680494,2.32188,1.7105
0.0502678,2.18347,1.12871
-1.64007,2.13855,1.46625
-1.5198,2.24066,1.51475
0.697393,2.30265,1.12475
0.13715,2.20016,1.28603
-0.738642,2.10536,1.25751
-2.25374,2.2288,1.59431
-0.896153,2.07466,1.03459
0.961881,2.33854,0.839461
-2.2563,2.23835,1.60045
-0.342667,2.09843,0.797935
1.98448,2.66354,1.84399
0.432419,2.22901,0.794355
-1.5336,2.09254,1.11509
-2.26978,2.20128,1.27616
-0.780594,2.09159,1.54328
0.575623,2.28178,1.29519
1.67869,2.55416,0.956058
1.41236,2.50021,1.56056
0.342713,2.23994,1.30379
0.975591,2.3889,1.76444
0.723935,2.32256,1.48862
-0.321448,2.12652,1.11738
-1.19255,2.11407,1.4582
0.947111,2.33484,0.802871
1.9606,2.61493,1.91545
-0.0594143,2.21082,1.7894
-0.927713,2.11066,1.45165
0.929477,2.35783,1.33267
0.219023,2.23798,1.72747
-1.68155,2.14672,1.69329
-0.852293,2.09651,1.25986
-0.962094,2.07613,1.04418
-2.70164,2.23673,1.30531
-0.279069,2.174,1.80156
0.661081,2.31982,1.58641
-0.39329,2.12258,1.13754
-1.40202,2.13908,1.50663
-2.35154,2.1355,0.80768
0.152545,2.20852,1.26981
-1.241,2.05736,0.87705
2.28755,2.87131,1.37363
2.07757,2.74599,1.93313
1.6722,2.59491,1.62797
-0.353211,2.12753,1.10433
-0.799282,2.10252,1.24304
0.25681,2.24598,1.62557
-1.00846,2.06584,1.15913
0.724331,2.31229,1.28284
-2.70308,2.23303,0.925173
-1.16388,2.08582,1.25783
2.28741,2.87969,1.42852
-0.3274,2.11566,1.12083
-1.4812,2.08594,1.07439
-1.79078,2.10292,1.03867
-0.0931237,2.12877,0.842161
-0.37579,2.11241,0.918485
0.686944,2.31975,1.54172
-0.302482,2.17043,1.65653
-0.59604,2.07868,1.714
0.21922,2.23938,1.6448
0.261062,2.24339,1.57936
0.388212,2.30031,1.34023
1.74322,2.58083,1.295
-1.65614,2.04542,0.791823
0.670949,2.30764,1.2957
1.46186,2.49103,1.05332
-1.21954,2.09509,1.23259
-1.68262,2.15085,1.6925
-1.31514,2.13523,1.66542
1.9095,2.62072,1.93282
0.79587,2.35043,1.7286
-2.40387,2.22077,1.61564
0.512624,2.29023,1.70156
-1.49143,2.10381,1.11046
1.42101,2.49353,1.52177
-1.01695,2.05593,0.982352
1.87513,2.59282,1.29649
-1.03643,2.05382,0.796667
-0.660285,2.09743,1.16096
0.0688706,2.19449,1.1999
-2.1927,2.19852,1.44394
-1.15214,2.08069,1.27526
0.0784719,2.18899,1.14302
-1.51304,2.06668,0.777463
-0.332981,2.11564,0.907253
-1.62927,2.09242,0.966111
-1.0108,2.0639,0.981713
0.143912,2.20153,1.1264
-1.42364,2.10027,1.07788
0.132516,2.23648,1.54961
0.162447,2.21017,1.14037
-0.845218,2.09701,1.06473
0.446426,2.29665,1.41076
-1.48288,2.08615,1.18766
-1.47804,2.10897,1.18818
-0.810359,2.1252,1.18423
0.471798,2.285,1.5537
-0.957695,2.13124,1.52315
-1.54686,2.12052,1.36136
-0.126229,2.10272,0.903403
0.104497,2.19877,1.30004
-1.61063,2.13025,1.45326
-1.49468,2.07801,1.03837
-1.48848,2.09509,1.20388
0.104751,2.19956,1.28284
1.09207,2.08948,0.949209
-1.10255,2.09392,1.77506
0.168289,2.2366,1.70991
-0.681749,2.08936,1.04015
-2.17705,2.19415,1.319
-0.704186,2.1094,1.28407
-0.977791,2.15065,1.71781
-1.09518,2.09492,1.72582
-0.353666,2.13758,1.70383
0.0933342,2.18869,1.20934
-1.12366,2.11326,1.27294
-2.24146,2.22912,0.768216
-1.12389,2.03748,1.50819
-1.80241,2.05817,0.814394
1.66655,2.58942,0.842466
1.07091,2.3252,1.75029
-1.48801,2.08783,1.08158
-1.89442,2.13558,1.70091
-0.844028,2.08814,1.05188
-1.74268,2.03354,0.815376
-0.909428,2.17746,1.52437
0.764596,2.36936,1.68011
-0.316952,2.14767,1.69077
-1.81122,2.14217,1.69636
-0.700869,2.11491,0.881232
-1.5656,2.14731,0.851385
-2.163,2.17541,1.3022
1.75342,2.5952,1.89438
0.0648544,2.20797,1.71656
-0.318832,2.16039,1.67353
0.561727,2.28718,1.65906
-1.31241,2.11708,1.55212
-1.57194,2.20083,1.7537
-1.67086,2.21338,1.75449
-0.986062,2.1372,1.70188
-1.81195,2.1342,1.59583
1.04898,2.30446,0.901013
-0.206775,2.20918,1.75527
1.83693,2.61502,1.27689
-0.688491,2.09594,1.05617
0.170081,2.22763,1.54493
-0.235764,2.19235,1.78017
